price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score,price_per_room,student_score
51000.0,140.0,3+1,beyoglu,kurtkoy,4.0,70.74,12750.0,58.77
48000.0,121.0,2+1,pendik,fevzi cakmak,3.0,52.35,16000.0,42.13
49000.0,90.0,2+1,bahcelievler,yeni,3.0,34.34,16333.333333333334,32.28
55000.0,134.0,3+1,beyoglu,yenisehir,4.0,70.74,13750.0,56.25
46000.0,125.0,3+1,beyoglu,harmandere,4.0,70.74,11500.0,62.83
48000.0,140.0,3+1,pendik,cinardere,4.0,52.35,12000.0,51.73
50000.0,73.0,1+1,beyoglu,yenisehir,2.0,70.74,25000.0,40.64
48000.0,128.0,3+1,pendik,cinardere,4.0,52.35,12000.0,51.73
55000.0,84.0,2+1,beyoglu,harmandere,3.0,70.74,18333.333333333332,47.37
52000.0,145.0,2+1,beyoglu,yenisehir,3.0,70.74,17333.333333333332,49.05
55000.0,120.0,3+1,pendik,velibaba,4.0,52.35,13750.0,47.06
49000.0,124.0,2+1,pendik,fevzi cakmak,3.0,52.35,16333.333333333334,41.29
50000.0,117.0,3+1,beyoglu,yenisehir,4.0,70.74,12500.0,59.64
53000.0,140.0,2+1,besiktas,kaynarca,3.0,76.1,17666.666666666668,50.82
52500.0,150.0,4+1,beyoglu,yenisehir,5.0,70.74,10500.0,65.59
47500.0,85.0,2+1,besiktas,bati,3.0,76.1,15833.333333333334,54.33
49000.0,144.0,3+1,pendik,cinardere,4.0,52.35,12250.0,51.29
47500.0,118.0,2+1,pendik,camcesme,3.0,52.35,15833.333333333334,42.46
50000.0,125.0,3.5+1,pendik,cinardere,4.5,52.35,11111.111111111111,54.64
48000.0,120.0,3+1,beyoglu,yenisehir,4.0,70.74,12000.0,60.92
55000.0,140.0,3+1,beyoglu,yenisehir,4.0,70.74,13750.0,56.25
47500.0,56.0,1+1,besiktas,dogu,2.0,76.1,23750.0,44.18
50000.0,85.0,1+1,beyoglu,yenisehir,2.0,70.74,25000.0,40.64
48000.0,105.0,2+1,besiktas,kaynarca,3.0,76.1,16000.0,54.0
52500.0,110.0,3+1,besiktas,kaynarca,4.0,76.1,13125.0,60.73
47000.0,135.0,3+1,beyoglu,yenisehir,4.0,70.74,11750.0,61.49
46000.0,120.0,3+1,pendik,velibaba,4.0,52.35,11500.0,53.64
48000.0,118.0,2+1,pendik,camcesme,3.0,52.35,16000.0,42.13
55000.0,118.0,3+1,beyoglu,yenisehir,4.0,70.74,13750.0,56.25
55000.0,118.0,3+1,besiktas,bati,4.0,76.1,13750.0,58.93
47000.0,129.0,2+1,beyoglu,yenisehir,3.0,70.74,15666.666666666666,51.86
52000.0,107.0,2+1,beyoglu,yenisehir,3.0,70.74,17333.333333333332,49.05
58000.0,118.0,2+1,beyoglu,yenisehir,3.0,70.74,19333.333333333332,45.91
65000.0,155.0,3+1,pendik,cinardere,4.0,52.35,16250.0,41.58
70000.0,140.0,3+1,pendik,fevzi cakmak,4.0,52.35,17500.0,39.39
75000.0,145.0,3.5+1,beyoglu,harmandere,4.5,70.74,16666.666666666668,49.96
60000.0,169.0,3+1,beyoglu,harmandere,4.0,70.74,15000.0,53.31
57000.0,110.0,3+1,beyoglu,yenisehir,4.0,70.74,14250.0,55.03
60000.0,135.0,2+1,beyoglu,camlik,3.0,70.74,20000.0,44.94
65000.0,145.0,4+1,beyoglu,camlik,5.0,70.74,13000.0,58.34
75000.0,165.0,3+1,pendik,fevzi cakmak,4.0,52.35,18750.0,37.5
70000.0,148.0,3+1,pendik,camcesme,4.0,52.35,17500.0,39.39
56000.0,170.0,4+2,pendik,cinardere,6.0,52.35,9333.333333333334,60.97
62000.0,136.0,3+1,pendik,gullu baglar,4.0,52.35,15500.0,42.89
64000.0,150.0,3+1,pendik,fevzi cakmak,4.0,52.35,16000.0,42.13
70000.0,130.0,3+1,besiktas,bati,4.0,76.1,17500.0,51.27
57000.0,135.0,2+1,besiktas,kaynarca,3.0,76.1,19000.0,48.93
63000.0,131.0,3+1,pendik,camcesme,4.0,52.35,15750.0,42.55
71000.0,118.0,2.5+1,besiktas,bati,3.5,76.1,20285.714285714286,46.98
72000.0,160.0,3+1,beyoglu,yenisehir,4.0,70.74,18000.0,47.84
75000.0,160.0,3+1,beyoglu,yenisehir,4.0,70.74,18750.0,46.69
65000.0,143.0,3+1,beyoglu,yenisehir,4.0,70.74,16250.0,50.77
71000.0,160.0,3+1,beyoglu,yenisehir,4.0,70.74,17750.0,48.05
66000.0,151.0,3+1,beyoglu,yenisehir,4.0,70.74,16500.0,50.33
60000.0,136.0,3+1,pendik,gullu baglar,4.0,52.35,15000.0,44.12
65000.0,160.0,3+1,beyoglu,yenisehir,4.0,70.74,16250.0,50.77
57000.0,160.0,3+1,beyoglu,yenisehir,4.0,70.74,14250.0,55.03
60000.0,165.0,3+1,beyoglu,yenisehir,4.0,70.74,15000.0,53.31
60500.0,150.0,3+1,beyoglu,yenisehir,4.0,70.74,15125.0,52.44
65000.0,160.0,3+1,besiktas,bati,4.0,76.1,16250.0,53.45
57000.0,200.0,5+1,pendik,dumlupinar,6.0,52.35,9500.0,60.26
60000.0,97.0,2+1,beyoglu,yenisehir,3.0,70.74,20000.0,44.94
62500.0,135.0,3+1,beyoglu,harmandere,4.0,70.74,15625.0,51.93
65000.0,170.0,4+1,beyoglu,yenisehir,5.0,70.74,13000.0,58.34
60000.0,138.0,3+1,beyoglu,yenisehir,4.0,70.74,15000.0,53.31
65000.0,114.0,3+1,bahcelievler,sapan baglari,4.0,34.34,16250.0,32.57
75000.0,165.0,3+1,beyoglu,yenisehir,4.0,70.74,18750.0,46.69
73000.0,154.0,3+1,beyoglu,yenisehir,4.0,70.74,18250.0,47.64
65000.0,147.0,3+1,pendik,camcesme,4.0,52.35,16250.0,41.58
63000.0,125.0,3+1,besiktas,kaynarca,4.0,76.1,15750.0,54.42
69000.0,125.0,3+1,besiktas,kaynarca,4.0,76.1,17250.0,51.81
58000.0,115.0,2+1,beyoglu,harmandere,3.0,70.74,19333.333333333332,45.91
70000.0,110.0,3+1,besiktas,bati,4.0,76.1,17500.0,51.27
72000.0,169.0,3+1,beyoglu,yenisehir,4.0,70.74,18000.0,47.84
62000.0,125.0,3+1,beyoglu,yenisehir,4.0,70.74,15500.0,52.09
66500.0,153.0,3.5+1,beyoglu,harmandere,4.5,70.74,14777.777777777777,54.23
75000.0,110.0,1+1,bahcelievler,sapan baglari,2.0,34.34,37500.0,18.1
65000.0,125.0,3+1,beyoglu,yenisehir,4.0,70.74,16250.0,50.77
57000.0,150.0,3+1,beyoglu,yenisehir,4.0,70.74,14250.0,55.03
65000.0,100.0,2+1,besiktas,dogu,3.0,76.1,21666.666666666668,45.81
65000.0,115.0,3+1,besiktas,bati,4.0,76.1,16250.0,53.45
60000.0,169.0,3+1,beyoglu,yenisehir,4.0,70.74,15000.0,53.31
65000.0,155.0,3+1,beyoglu,camlik,4.0,70.74,16250.0,50.77
57000.0,130.0,3.5+1,pendik,fevzi cakmak,4.5,52.35,12666.666666666666,49.77
66000.0,135.0,3+1,bahcelievler,bahcelievler,4.0,34.34,16500.0,32.13
55500.0,127.0,3+1,pendik,fevzi cakmak,4.0,52.35,13875.0,46.78
70000.0,200.0,3.5+1,beyoglu,harmandere,4.5,70.74,15555.555555555555,51.97
75000.0,155.0,3.5+1,pendik,cinardere,4.5,52.35,16666.666666666668,40.76
60000.0,80.0,2+1,beyoglu,yenisehir,3.0,70.74,20000.0,44.94
57000.0,155.0,3+1,pendik,cinardere,4.0,52.35,14250.0,45.83
56000.0,150.0,3+1,beyoglu,yenisehir,4.0,70.74,14000.0,55.61
68500.0,144.0,3+1,beyoglu,yenisehir,4.0,70.74,17125.0,49.21
58000.0,140.0,3+1,bahcelievler,bahcelievler,4.0,34.34,14500.0,36.42
61000.0,150.0,2+1,beyoglu,yenisehir,3.0,70.74,20333.333333333332,44.29
75000.0,169.0,3+1,beyoglu,harmandere,4.0,70.74,18750.0,46.69
64000.0,170.0,4+1,beyoglu,yenisehir,5.0,70.74,12800.0,58.71
60000.0,130.0,2+1,beyoglu,yenisehir,3.0,70.74,20000.0,44.94
75000.0,140.0,3+1,beyoglu,yenisehir,4.0,70.74,18750.0,46.69
60000.0,170.0,2+1,beyoglu,yenisehir,3.0,70.74,20000.0,44.94
61000.0,138.0,2+1,besiktas,kaynarca,3.0,76.1,20333.333333333332,46.97
60000.0,80.0,2+1,besiktas,bati,3.0,76.1,20000.0,47.62
65000.0,122.0,2+1,beyoglu,harmandere,3.0,70.74,21666.666666666668,43.13
68000.0,140.0,3.5+1,beyoglu,camlik,4.5,70.74,15111.111111111111,52.44
65000.0,145.0,4+1,beyoglu,yenisehir,5.0,70.74,13000.0,58.34
60000.0,100.0,1+1,pendik,dumlupinar,2.0,52.35,30000.0,28.94
60000.0,118.0,2+1,beyoglu,yenisehir,3.0,70.74,20000.0,44.94
62000.0,95.0,3+1,beyoglu,yenisehir,4.0,70.74,15500.0,52.09
75000.0,120.0,3+1,besiktas,bati,4.0,76.1,18750.0,49.37
60000.0,156.0,3+1,pendik,gullu baglar,4.0,52.35,15000.0,44.12
59000.0,118.0,2+1,beyoglu,harmandere,3.0,70.74,19666.666666666668,45.68
60000.0,137.0,3+1,beyoglu,yenisehir,4.0,70.74,15000.0,53.31
71500.0,148.0,3+1,besiktas,bati,4.0,76.1,17875.0,50.67
68000.0,153.0,3+1,pendik,fevzi cakmak,4.0,52.35,17000.0,40.2
66000.0,95.0,3+1,beyoglu,yenisehir,4.0,70.74,16500.0,50.33
70000.0,170.0,3.5+1,pendik,cinardere,4.5,52.35,15555.555555555555,42.77
75000.0,170.0,3+1,beyoglu,yenisehir,4.0,70.74,18750.0,46.69
72000.0,110.0,3+1,beyoglu,yenisehir,4.0,70.74,18000.0,47.84
70000.0,170.0,3+2,pendik,guzelyali,5.0,52.35,14000.0,46.42
72000.0,170.0,3.5+1,pendik,cinardere,4.5,52.35,16000.0,42.13
66500.0,160.0,4.5+1,beyoglu,kurtkoy,5.5,70.74,12090.90909090909,60.6
60000.0,170.0,4+2,pendik,cinardere,6.0,52.35,10000.0,58.26
59000.0,110.0,3+1,besiktas,bati,4.0,76.1,14750.0,56.96
64000.0,160.0,3+1,besiktas,bati,4.0,76.1,16000.0,54.0
68000.0,147.0,3.5+1,beyoglu,camlik,4.5,70.74,15111.111111111111,52.44
59000.0,115.0,3+1,besiktas,dogu,4.0,76.1,14750.0,56.96
75000.0,144.0,3.5+1,beyoglu,harmandere,4.5,70.74,16666.666666666668,49.96
58000.0,147.0,3+1,beyoglu,yenisehir,4.0,70.74,14500.0,54.62
58000.0,150.0,2+1,beyoglu,yenisehir,3.0,70.74,19333.333333333332,45.91
57000.0,130.0,2+1,beyoglu,yenisehir,3.0,70.74,19000.0,46.25
98000.0,190.0,3.5+1,besiktas,dogu,4.5,76.1,21777.777777777777,45.6
100000.0,185.0,4+1,besiktas,kaynarca,5.0,76.1,20000.0,47.62
78000.0,140.0,3+1,beyoglu,camlik,4.0,70.74,19500.0,45.77
82500.0,148.0,3+1,beyoglu,yenisehir,4.0,70.74,20625.0,44.13
89000.0,220.0,3+2,besiktas,dogu,5.0,76.1,17800.0,50.68
120000.0,130.0,2+1,besiktas,bati,3.0,76.1,40000.0,38.75
108000.0,163.0,3+1,besiktas,bati,4.0,76.1,27000.0,42.18
85000.0,120.0,2+1,pendik,fevzi cakmak,3.0,52.35,28333.333333333332,29.66
105000.0,150.0,3+1,besiktas,bati,4.0,76.1,26250.0,42.64
80000.0,147.0,3.5+1,beyoglu,yenisehir,4.5,70.74,17777.777777777777,48.01
87500.0,175.0,4+1,beyoglu,yenisehir,5.0,70.74,17500.0,48.59
110000.0,190.0,4+1,besiktas,kaynarca,5.0,76.1,22000.0,45.52
82000.0,120.0,2+1,beyoglu,yenisehir,3.0,70.74,27333.333333333332,39.44
85000.0,150.0,3+1,pendik,fevzi cakmak,4.0,52.35,21250.0,34.37
83000.0,140.0,3+1,beyoglu,harmandere,4.0,70.74,20750.0,44.03
95000.0,185.0,3+1,besiktas,dogu,4.0,76.1,23750.0,44.18
78000.0,168.0,3+2,besiktas,dogu,5.0,76.1,15600.0,54.64
80000.0,153.0,3+1,beyoglu,yenisehir,4.0,70.74,20000.0,44.94
120000.0,196.0,4+1,beyoglu,harmandere,5.0,70.74,24000.0,41.31
95000.0,162.0,3+1,besiktas,dogu,4.0,76.1,23750.0,44.18
84000.0,122.0,3+1,pendik,cinardere,4.0,52.35,21000.0,34.65
105000.0,170.0,3+1,beyoglu,yenisehir,4.0,70.74,26250.0,39.96
115000.0,154.0,3+1,besiktas,bati,4.0,76.1,28750.0,41.34
82500.0,200.0,3+1,beyoglu,yenisehir,4.0,70.74,20625.0,44.13
89000.0,170.0,3.5+1,pendik,cinardere,4.5,52.35,19777.777777777777,36.4
115000.0,193.0,4+1,besiktas,bati,5.0,76.1,23000.0,44.71
83500.0,205.0,4+1,pendik,fevzi cakmak,5.0,52.35,16700.0,40.5
95000.0,171.0,3+1,beyoglu,yenisehir,4.0,70.74,23750.0,41.5
95000.0,240.0,3+1,beyoglu,yenisehir,4.0,70.74,23750.0,41.5
95000.0,200.0,4+1,besiktas,kaynarca,5.0,76.1,19000.0,48.93
85000.0,167.0,3+1,beyoglu,yenisehir,4.0,70.74,21250.0,43.56
115000.0,223.0,3+1,beyoglu,harmandere,4.0,70.74,28750.0,38.66
100000.0,244.0,3+1,beyoglu,yenisehir,4.0,70.74,25000.0,40.64
110000.0,167.0,3+1,besiktas,dogu,4.0,76.1,27500.0,41.94
95000.0,170.0,4+1,besiktas,dogu,5.0,76.1,19000.0,48.93
82000.0,155.0,3+1,beyoglu,yenisehir,4.0,70.74,20500.0,44.21
85000.0,190.0,3+1,besiktas,bati,4.0,76.1,21250.0,46.24
13000.0,45.0,Stüdyo (1+0),sancaktepe,mevlana,1.0,15.07,13000.0,30.5
13000.0,75.0,2+1,sancaktepe,yenidogan,3.0,15.07,4333.333333333333,57.04
17000.0,60.0,2+1,sancaktepe,mevlana,3.0,15.07,5666.666666666667,55.39
15000.0,90.0,2+1,sancaktepe,merve,3.0,15.07,5000.0,56.38
18000.0,90.0,2+1,sancaktepe,yenidogan,3.0,15.07,6000.0,54.71
17000.0,90.0,2+1,sancaktepe,osmangazi,3.0,15.07,5666.666666666667,55.39
17000.0,100.0,2+1,sancaktepe,veysel karani,3.0,15.07,5666.666666666667,55.39
17000.0,80.0,2+1,sancaktepe,ataturk,3.0,15.07,5666.666666666667,55.39
17000.0,110.0,2.5+1,sancaktepe,merve,3.5,15.07,4857.142857142857,56.61
15000.0,110.0,2+1,sancaktepe,osmangazi,3.0,15.07,5000.0,56.38
18000.0,75.0,2+1,sancaktepe,fatih,3.0,15.07,6000.0,54.71
17000.0,95.0,2+1,sancaktepe,osmangazi,3.0,15.07,5666.666666666667,55.39
18000.0,85.0,2+1,sancaktepe,safa,3.0,15.07,6000.0,54.71
18000.0,80.0,2+1,sancaktepe,osmangazi,3.0,15.07,6000.0,54.71
16000.0,55.0,2+1,sancaktepe,akpinar,3.0,15.07,5333.333333333333,55.9
18000.0,80.0,1+1,sancaktepe,abdurrahmangazi,2.0,15.07,9000.0,43.73
14500.0,50.0,1+1,sancaktepe,yunus emre,2.0,15.07,7250.0,51.19
18000.0,115.0,2+1,sancaktepe,osmangazi,3.0,15.07,6000.0,54.71
18000.0,95.0,2+1,sancaktepe,veysel karani,3.0,15.07,6000.0,54.71
17000.0,120.0,3+1,sancaktepe,yunus emre,4.0,15.07,4250.0,57.14
17500.0,90.0,2+1,sancaktepe,yunus emre,3.0,15.07,5833.333333333333,55.09
18000.0,60.0,1+1,sancaktepe,fatih,2.0,15.07,9000.0,43.73
15000.0,85.0,2+1,sancaktepe,veysel karani,3.0,15.07,5000.0,56.38
15500.0,95.0,2+1,sancaktepe,osmangazi,3.0,15.07,5166.666666666667,56.12
15000.0,60.0,1+1,sancaktepe,hilal,2.0,15.07,7500.0,50.17
18000.0,90.0,2+1,sancaktepe,yunus emre,3.0,15.07,6000.0,54.71
18000.0,65.0,1+1,sancaktepe,yenidogan,2.0,15.07,9000.0,43.73
18000.0,90.0,1+1,sancaktepe,veysel karani,2.0,15.07,9000.0,43.73
16500.0,60.0,1+1,sancaktepe,yenidogan,2.0,15.07,8250.0,47.72
15000.0,90.0,2+1,sancaktepe,veysel karani,3.0,15.07,5000.0,56.38
15000.0,80.0,2+0,sancaktepe,merve,2.0,15.07,7500.0,50.17
16000.0,60.0,1+1,sancaktepe,yunus emre,2.0,15.07,8000.0,48.43
17000.0,60.0,1+1,sancaktepe,yenidogan,2.0,15.07,8500.0,45.97
15000.0,80.0,1+1,sancaktepe,yunus emre,2.0,15.07,7500.0,50.17
17000.0,75.0,1+1,sancaktepe,yunus emre,2.0,15.07,8500.0,45.97
18000.0,90.0,2+1,sancaktepe,merve,3.0,15.07,6000.0,54.71
16000.0,100.0,2+1,sancaktepe,akpinar,3.0,15.07,5333.333333333333,55.9
18000.0,140.0,3+1,sancaktepe,akpinar,4.0,15.07,4500.0,56.88
19000.0,85.0,2+1,sancaktepe,kemal turkler,3.0,15.07,6333.333333333333,53.86
19000.0,90.0,3+1,sancaktepe,safa,4.0,15.07,4750.0,56.64
20000.0,65.0,1+1,sancaktepe,akpinar,2.0,15.07,10000.0,39.62
21000.0,100.0,2.5+1,sancaktepe,yenidogan,3.5,15.07,6000.0,54.71
22000.0,120.0,2+1,sancaktepe,emek,3.0,15.07,7333.333333333333,50.89
21500.0,90.0,2+1,sancaktepe,osmangazi,3.0,15.07,7166.666666666667,51.33
22000.0,85.0,2+1,sancaktepe,mevlana,3.0,15.07,7333.333333333333,50.89
22000.0,85.0,2+1,sancaktepe,yunus emre,3.0,15.07,7333.333333333333,50.89
20000.0,125.0,2+1,sancaktepe,inonu,3.0,15.07,6666.666666666667,52.92
22000.0,115.0,3+1,sancaktepe,safa,4.0,15.07,5500.0,55.68
20000.0,70.0,2+1,sancaktepe,yunus emre,3.0,15.07,6666.666666666667,52.92
21500.0,85.0,2+1,sancaktepe,mevlana,3.0,15.07,7166.666666666667,51.33
21000.0,90.0,2+1,sancaktepe,akpinar,3.0,15.07,7000.0,51.81
22000.0,80.0,1+1,sancaktepe,kemal turkler,2.0,15.07,11000.0,36.3
20000.0,115.0,3+1,sancaktepe,safa,4.0,15.07,5000.0,56.38
21000.0,165.0,3+1,sancaktepe,akpinar,4.0,15.07,5250.0,56.04
20000.0,70.0,2+1,sancaktepe,inonu,3.0,15.07,6666.666666666667,52.92
20000.0,125.0,2+1,sancaktepe,meclis,3.0,15.07,6666.666666666667,52.92
22000.0,95.0,2+1,sancaktepe,osmangazi,3.0,15.07,7333.333333333333,50.89
21000.0,70.0,2+1,sancaktepe,ataturk,3.0,15.07,7000.0,51.81
21500.0,100.0,2+1,sancaktepe,yunus emre,3.0,15.07,7166.666666666667,51.33
21000.0,85.0,2+1,sancaktepe,safa,3.0,15.07,7000.0,51.81
20500.0,85.0,2+1,sancaktepe,fatih,3.0,15.07,6833.333333333333,52.31
21000.0,90.0,2+1,sancaktepe,yunus emre,3.0,15.07,7000.0,51.81
20500.0,65.0,1+1,sancaktepe,kemal turkler,2.0,15.07,10250.0,38.35
20000.0,115.0,2+1,sancaktepe,sarigazi,3.0,15.07,6666.666666666667,52.92
21000.0,80.0,2+1,sancaktepe,akpinar,3.0,15.07,7000.0,51.81
20000.0,130.0,2+1,sancaktepe,kemal turkler,3.0,15.07,6666.666666666667,52.92
22000.0,140.0,3+1,sancaktepe,osmangazi,4.0,15.07,5500.0,55.68
21000.0,80.0,2+1,sancaktepe,yunus emre,3.0,15.07,7000.0,51.81
20000.0,60.0,1+1,sancaktepe,yunus emre,2.0,15.07,10000.0,39.62
20000.0,90.0,2+1,sancaktepe,ataturk,3.0,15.07,6666.666666666667,52.92
19500.0,100.0,2+1,sancaktepe,osmangazi,3.0,15.07,6500.0,53.52
20000.0,85.0,2+1,sancaktepe,veysel karani,3.0,15.07,6666.666666666667,52.92
20000.0,90.0,2+1,sancaktepe,safa,3.0,15.07,6666.666666666667,52.92
20500.0,60.0,1+1,sancaktepe,sarigazi,2.0,15.07,10250.0,38.35
19000.0,90.0,2+1,sancaktepe,merve,3.0,15.07,6333.333333333333,53.86
21000.0,90.0,2+1,sancaktepe,merve,3.0,15.07,7000.0,51.81
20000.0,100.0,2+1,sancaktepe,eyup sultan,3.0,15.07,6666.666666666667,52.92
20000.0,100.0,2+1,sancaktepe,osmangazi,3.0,15.07,6666.666666666667,52.92
22000.0,90.0,2+1,sancaktepe,mevlana,3.0,15.07,7333.333333333333,50.89
22000.0,82.0,2+1,sancaktepe,abdurrahmangazi,3.0,15.07,7333.333333333333,50.89
20000.0,90.0,2+1,sancaktepe,hilal,3.0,15.07,6666.666666666667,52.92
20000.0,70.0,1+1,sancaktepe,mevlana,2.0,15.07,10000.0,39.62
21500.0,85.0,2+1,sancaktepe,eyup sultan,3.0,15.07,7166.666666666667,51.33
20000.0,90.0,2+1,sancaktepe,kemal turkler,3.0,15.07,6666.666666666667,52.92
21000.0,100.0,2+1,sancaktepe,osmangazi,3.0,15.07,7000.0,51.81
22000.0,70.0,1+1,sancaktepe,mevlana,2.0,15.07,11000.0,36.3
20000.0,105.0,2+1,sancaktepe,safa,3.0,15.07,6666.666666666667,52.92
22000.0,130.0,3+1,sancaktepe,ataturk,4.0,15.07,5500.0,55.68
20000.0,110.0,2+1,sancaktepe,fatih,3.0,15.07,6666.666666666667,52.92
18900.0,85.0,2+1,sancaktepe,abdurrahmangazi,3.0,15.07,6300.0,53.95
21000.0,120.0,2+1,sancaktepe,abdurrahmangazi,3.0,15.07,7000.0,51.81
19500.0,95.0,2+1,sancaktepe,safa,3.0,15.07,6500.0,53.52
20000.0,140.0,3+1,sancaktepe,safa,4.0,15.07,5000.0,56.38
19000.0,55.0,1+1,sancaktepe,mevlana,2.0,15.07,9500.0,41.62
19000.0,75.0,1+1,sancaktepe,emek,2.0,15.07,9500.0,41.62
20000.0,70.0,1+1,sancaktepe,emek,2.0,15.07,10000.0,39.62
20000.0,65.0,2+1,sancaktepe,safa,3.0,15.07,6666.666666666667,52.92
21000.0,70.0,1+1,sancaktepe,meclis,2.0,15.07,10500.0,37.76
22000.0,105.0,2+1,sancaktepe,safa,3.0,15.07,7333.333333333333,50.89
21000.0,100.0,2+1,sancaktepe,eyup sultan,3.0,15.07,7000.0,51.81
22000.0,85.0,2+1,sancaktepe,abdurrahmangazi,3.0,15.07,7333.333333333333,50.89
21000.0,70.0,2+1,sancaktepe,hilal,3.0,15.07,7000.0,51.81
22000.0,110.0,2+1,sancaktepe,akpinar,3.0,15.07,7333.333333333333,50.89
22000.0,95.0,2+1,sancaktepe,safa,3.0,15.07,7333.333333333333,50.89
20000.0,135.0,2+1,sancaktepe,abdurrahmangazi,3.0,15.07,6666.666666666667,52.92
20750.0,65.0,1+1,sancaktepe,emek,2.0,15.07,10375.0,37.99
20000.0,80.0,2+1,sancaktepe,yunus emre,3.0,15.07,6666.666666666667,52.92
21000.0,138.0,2+1,sancaktepe,yenidogan,3.0,15.07,7000.0,51.81
20000.0,100.0,3+1,sancaktepe,akpinar,4.0,15.07,5000.0,56.38
18500.0,80.0,2+1,sancaktepe,mevlana,3.0,15.07,6166.666666666667,54.37
22000.0,100.0,2+1,sancaktepe,mevlana,3.0,15.07,7333.333333333333,50.89
21000.0,120.0,1+1,sancaktepe,ataturk,2.0,15.07,10500.0,37.76
22000.0,60.0,2+1,sancaktepe,yunus emre,3.0,15.07,7333.333333333333,50.89
20000.0,75.0,1+1,sancaktepe,mevlana,2.0,15.07,10000.0,39.62
21000.0,80.0,1+1,sancaktepe,yunus emre,2.0,15.07,10500.0,37.76
21000.0,135.0,2+1,sancaktepe,akpinar,3.0,15.07,7000.0,51.81
20000.0,100.0,2+1,sancaktepe,veysel karani,3.0,15.07,6666.666666666667,52.92
21500.0,110.0,2+1,sancaktepe,eyup sultan,3.0,15.07,7166.666666666667,51.33
19000.0,120.0,2+1,sancaktepe,veysel karani,3.0,15.07,6333.333333333333,53.86
21000.0,100.0,2+1,sancaktepe,yunus emre,3.0,15.07,7000.0,51.81
20000.0,80.0,2+1,sancaktepe,emek,3.0,15.07,6666.666666666667,52.92
20000.0,85.0,2+1,sancaktepe,merve,3.0,15.07,6666.666666666667,52.92
18500.0,55.0,1+1,sancaktepe,mevlana,2.0,15.07,9250.0,42.78
21500.0,95.0,2+1,sancaktepe,osmangazi,3.0,15.07,7166.666666666667,51.33
19000.0,75.0,1+1,sancaktepe,inonu,2.0,15.07,9500.0,41.62
19999.0,110.0,2+1,sancaktepe,yenidogan,3.0,15.07,6666.333333333333,53.25
22000.0,90.0,2+1,sancaktepe,merve,3.0,15.07,7333.333333333333,50.89
20000.0,100.0,2+1,sancaktepe,mevlana,3.0,15.07,6666.666666666667,52.92
18500.0,70.0,1+1,sancaktepe,merve,2.0,15.07,9250.0,42.78
21000.0,80.0,2+1,sancaktepe,merve,3.0,15.07,7000.0,51.81
21000.0,90.0,2+1,sancaktepe,mevlana,3.0,15.07,7000.0,51.81
21500.0,85.0,2+1,sancaktepe,osmangazi,3.0,15.07,7166.666666666667,51.33
22000.0,70.0,2+1,sancaktepe,mevlana,3.0,15.07,7333.333333333333,50.89
22000.0,140.0,3+1,sancaktepe,safa,4.0,15.07,5500.0,55.68
21000.0,120.0,2+1,sancaktepe,veysel karani,3.0,15.07,7000.0,51.81
20000.0,110.0,2+1,sancaktepe,mevlana,3.0,15.07,6666.666666666667,52.92
20000.0,115.0,2+1,sancaktepe,ataturk,3.0,15.07,6666.666666666667,52.92
20000.0,90.0,2+1,sancaktepe,meclis,3.0,15.07,6666.666666666667,52.92
20000.0,110.0,2.5+1,sancaktepe,inonu,3.5,15.07,5714.285714285715,55.25
20000.0,110.0,2+1,sancaktepe,veysel karani,3.0,15.07,6666.666666666667,52.92
21000.0,50.0,1+1,sancaktepe,osmangazi,2.0,15.07,10500.0,37.76
22000.0,100.0,2+1,sancaktepe,safa,3.0,15.07,7333.333333333333,50.89
21000.0,100.0,2+1,sancaktepe,mevlana,3.0,15.07,7000.0,51.81
19000.0,70.0,2+1,sancaktepe,emek,3.0,15.07,6333.333333333333,53.86
18500.0,75.0,2+1,sancaktepe,ataturk,3.0,15.07,6166.666666666667,54.37
20000.0,72.0,2+1,sancaktepe,sarigazi,3.0,15.07,6666.666666666667,52.92
22000.0,80.0,2+1,sancaktepe,yunus emre,3.0,15.07,7333.333333333333,50.89
20000.0,100.0,2+1,sancaktepe,yunus emre,3.0,15.07,6666.666666666667,52.92
21000.0,75.0,2+1,sancaktepe,mevlana,3.0,15.07,7000.0,51.81
21750.0,120.0,2+1,sancaktepe,mevlana,3.0,15.07,7250.0,51.19
21500.0,100.0,2+1,sancaktepe,akpinar,3.0,15.07,7166.666666666667,51.33
19000.0,95.0,2+1,sancaktepe,yenidogan,3.0,15.07,6333.333333333333,53.86
20000.0,105.0,2+1,sancaktepe,yunus emre,3.0,15.07,6666.666666666667,52.92
21000.0,130.0,3+1,sancaktepe,mevlana,4.0,15.07,5250.0,56.04
19000.0,100.0,2+1,sancaktepe,sarigazi,3.0,15.07,6333.333333333333,53.86
19000.0,80.0,1.5+1,sancaktepe,ataturk,2.5,15.07,7600.0,49.69
22000.0,130.0,2+1,sancaktepe,akpinar,3.0,15.07,7333.333333333333,50.89
20000.0,150.0,4+1,sancaktepe,akpinar,5.0,15.07,4000.0,57.28
20000.0,110.0,2+1,sancaktepe,safa,3.0,15.07,6666.666666666667,52.92
26000.0,140.0,3+1,sancaktepe,kemal turkler,4.0,15.07,6500.0,53.52
