price,area_m2,room_count,district,sub_district,neighborhood,price_min_filter,price_max_filter
70.000 TL,170,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
57.000 TL,90,2+1,maltepe,Cevizli,,55001,75000
69.000 TL,165,3+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
60.000 TL,70,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
58.000 TL,71,1+1,maltepe,İdealtepe,Çınar Mh.,55001,75000
68.000 TL,120,2+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
75.000 TL,120,3+1,maltepe,Feyzullah,,55001,75000
59.500 TL,107,2+1,maltepe,Cevizli,,55001,75000
60.000 TL,145,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
60.000 TL,180,4+2,maltepe,Aydınevler,Fındıklı Mh.,55001,75000
63.000 TL,121,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
75.000 TL,142,3+1,maltepe,Aydınevler,Fındıklı Mh.,55001,75000
65.000 TL,125,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
,,,maltepe,,,55001,75000
59.500 TL,140,4+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
68.000 TL,140,3+1,maltepe,Yalı,Bağlarbaşı Mh.,55001,75000
60.000 TL,90,2+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
60.000 TL,170,2+2,maltepe,Aydınevler,Aydınevler Mh.,55001,75000
60.000 TL,70,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
75.000 TL,135,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
75.000 TL,120,1+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
58.000 TL,70,2+1,maltepe,Yalı,Bağlarbaşı Mh.,55001,75000
64.000 TL,125,2+1,maltepe,Cevizli,,55001,75000
63.000 TL,100,2+1,maltepe,Yalı,Bağlarbaşı Mh.,55001,75000
72.000 TL,140,3+1,maltepe,Feyzullah,,55001,75000
57.000 TL,98,2+1,maltepe,Cevizli,,55001,75000
60.500 TL,110,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
57.000 TL,68,1+1,maltepe,İdealtepe,Çınar Mh.,55001,75000
70.000 TL,220,3+2,maltepe,Yalı,Bağlarbaşı Mh.,55001,75000
70.000 TL,105,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
59.000 TL,75,2+1,maltepe,Yalı,Yalı Mh.,55001,75000
59.000 TL,60,1+1,maltepe,Cevizli,,55001,75000
60.000 TL,118,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
70.000 TL,120,3+1,maltepe,Yalı,Bağlarbaşı Mh.,55001,75000
,,,maltepe,,,55001,75000
70.000 TL,220,4+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
57.000 TL,75,2+1,maltepe,İdealtepe,Çınar Mh.,55001,75000
57.500 TL,138,2.5+1,maltepe,Feyzullah,,55001,75000
70.000 TL,115,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
74.000 TL,142,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
66.000 TL,115,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
56.500 TL,100,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
70.000 TL,135,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
60.000 TL,70,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
60.000 TL,140,3+1,maltepe,İdealtepe,Çınar Mh.,55001,75000
,,,maltepe,,,55001,75000
59.000 TL,90,2+1,maltepe,Yalı,Yalı Mh.,55001,75000
65.000 TL,108,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
56.500 TL,85,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
67.500 TL,120,3+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
62.000 TL,90,2+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
59.500 TL,90,2+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
62.500 TL,114,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
58.000 TL,90,2+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
57.000 TL,130,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
65.000 TL,100,2+1,maltepe,Feyzullah,,55001,75000
,,,maltepe,,,55001,75000
75.000 TL,135,3+1,maltepe,Cevizli,,55001,75000
70.000 TL,167,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
60.000 TL,80,2+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
58.000 TL,85,2+1,maltepe,Feyzullah,,55001,75000
65.000 TL,110,2+1,maltepe,Esenkent,,55001,75000
60.000 TL,120,3+1,maltepe,Aydınevler,Başıbüyük Mh.,55001,75000
58.000 TL,120,4+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
57.000 TL,95,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
75.000 TL,105,2+1,maltepe,Aydınevler,Başıbüyük Mh.,55001,75000
67.500 TL,90,2+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
72.000 TL,130,2+1,maltepe,Feyzullah,,55001,75000
58.000 TL,100,2+1,maltepe,Cevizli,,55001,75000
60.000 TL,80,2+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
65.000 TL,145,3+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
70.000 TL,90,2+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
58.000 TL,85,2+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
62.000 TL,90,2+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
65.000 TL,80,2+1,maltepe,İdealtepe,Altayçeşme Mh.,55001,75000
57.000 TL,150,4+2,maltepe,Zümrütevler,Girne Mah.,55001,75000
60.500 TL,110,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
,,,maltepe,,,55001,75000
75.000 TL,135,3+1,maltepe,Cevizli,,55001,75000
72.000 TL,130,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
57.000 TL,100,2+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
72.500 TL,80,2+1,maltepe,İdealtepe,İdealtepe Mh.,55001,75000
58.000 TL,90,2+1,maltepe,Cevizli,,55001,75000
57.000 TL,170,3+2,maltepe,Aydınevler,Fındıklı Mh.,55001,75000
64.000 TL,95,2+1,maltepe,Feyzullah,,55001,75000
69.500 TL,140,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,55001,75000
58.500 TL,75,2+1,maltepe,Cevizli,,55001,75000
58.000 TL,130,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,55001,75000
75.000 TL,120,3+1,maltepe,Küçükyalı,Altıntepe Mh.,55001,75000
79.000 TL,118,2+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
98.000 TL,205,5+1,maltepe,Yalı,Yalı Mh.,75001,110000
100.000 TL,220,4+1,maltepe,İdealtepe,Çınar Mh.,75001,110000
,,,maltepe,,,75001,110000
110.000 TL,220,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,75001,110000
90.000 TL,120,3+1,maltepe,İdealtepe,Altayçeşme Mh.,75001,110000
100.000 TL,153,3+1,maltepe,Cevizli,,75001,110000
85.000 TL,145,3+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
80.000 TL,110,2+1,maltepe,İdealtepe,Çınar Mh.,75001,110000
76.000 TL,100,2+1,maltepe,Feyzullah,,75001,110000
110.000 TL,275,5+2,maltepe,İdealtepe,Altayçeşme Mh.,75001,110000
80.000 TL,145,2+1,maltepe,İdealtepe,Altayçeşme Mh.,75001,110000
98.000 TL,240,4+1,maltepe,Küçükyalı,Küçükyalı Mh.,75001,110000
82.500 TL,100,3+1,maltepe,İdealtepe,Altayçeşme Mh.,75001,110000
95.000 TL,210,4+1,maltepe,İdealtepe,Çınar Mh.,75001,110000
80.000 TL,98,3+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
85.000 TL,148,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,75001,110000
77.000 TL,118,2+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
80.000 TL,167,3+1,maltepe,Yalı,Bağlarbaşı Mh.,75001,110000
77.000 TL,140,3+1,maltepe,Yalı,Yalı Mh.,75001,110000
80.000 TL,180,3+2,maltepe,Cevizli,,75001,110000
110.000 TL,220,3+2,maltepe,Feyzullah,,75001,110000
80.000 TL,118,2+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
105.000 TL,210,4+2,maltepe,İdealtepe,Çınar Mh.,75001,110000
,,,maltepe,,,75001,110000
100.000 TL,160,4+1,maltepe,Yalı,Yalı Mh.,75001,110000
89.000 TL,147,2+1,maltepe,Cevizli,,75001,110000
78.000 TL,147,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,75001,110000
85.000 TL,108,3+1,maltepe,Küçükyalı,Altıntepe Mh.,75001,110000
76.000 TL,170,3+1,maltepe,Cevizli,,75001,110000
80.000 TL,200,4+2,maltepe,Zümrütevler,Girne Mah.,75001,110000
80.000 TL,130,3+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
100.000 TL,130,3+1,maltepe,Küçükyalı,Altıntepe Mh.,75001,110000
105.000 TL,210,5+1,maltepe,Yalı,Yalı Mh.,75001,110000
82.000 TL,120,3+1,maltepe,Küçükyalı,Altıntepe Mh.,75001,110000
87.000 TL,184,3+1,maltepe,Feyzullah,,75001,110000
78.000 TL,123,2+1,maltepe,Küçükyalı,Altıntepe Mh.,75001,110000
80.000 TL,160,4+1,maltepe,Küçükyalı,Altıntepe Mh.,75001,110000
95.000 TL,110,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,75001,110000
100.000 TL,150,3+1,maltepe,Yalı,Yalı Mh.,75001,110000
100.000 TL,185,3+1,maltepe,İdealtepe,Çınar Mh.,75001,110000
95.000 TL,230,6+1,maltepe,Esenkent,,75001,110000
79.500 TL,110,3+1,maltepe,Cevizli,,75001,110000
78.000 TL,130,3+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
102.000 TL,200,4+1,maltepe,Yalı,Bağlarbaşı Mh.,75001,110000
,,,maltepe,,,75001,110000
95.000 TL,210,4+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
95.000 TL,280,5+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
98.000 TL,196,3+1,maltepe,Zümrütevler,Zümrütevler Mh.,75001,110000
95.000 TL,160,3+1,maltepe,Yalı,Bağlarbaşı Mh.,75001,110000
95.000 TL,160,3+1,maltepe,İdealtepe,Altayçeşme Mh.,75001,110000
85.000 TL,140,3+1,maltepe,Küçükyalı,Küçükyalı Mh.,75001,110000
78.000 TL,95,2+1,maltepe,Feyzullah,,75001,110000
95.000 TL,172,3.5+1,maltepe,Cevizli,,75001,110000
85.000 TL,150,2+1,maltepe,İdealtepe,İdealtepe Mh.,75001,110000
90.000 TL,190,4+1,maltepe,Yalı,Yalı Mh.,75001,110000
78.500 TL,110,2+1,maltepe,Aydınevler,Başıbüyük Mh.,75001,110000
135.000 TL,180,4+1,maltepe,Feyzullah,,110001,150000
115.000 TL,100,2+1,maltepe,İdealtepe,Çınar Mh.,110001,150000
135.000 TL,240,4+2,maltepe,İdealtepe,Çınar Mh.,110001,150000
,,,maltepe,,,110001,150000
,,,maltepe,,,110001,150000
115.000 TL,180,3+2,maltepe,İdealtepe,İdealtepe Mh.,110001,150000
125.000 TL,210,5+2,maltepe,İdealtepe,İdealtepe Mh.,110001,150000
135.000 TL,200,5+2,maltepe,İdealtepe,İdealtepe Mh.,110001,150000
135.000 TL,180,4+1,maltepe,Aydınevler,Başıbüyük Mh.,110001,150000
120.000 TL,220,5+2,maltepe,Küçükyalı,Küçükyalı Mh.,110001,150000
120.000 TL,210,4+1,maltepe,İdealtepe,Altayçeşme Mh.,110001,150000
12.000 TL,50,1+1,pendik,Dolayoba,Dumlupınar Mh.,10000,14000
10.000 TL,110,3+1,pendik,Çamçeşme,Esenler Mah.,10000,14000
12.500 TL,120,2+1,pendik,Çamçeşme,Esenler Mah.,10000,14000
,,,pendik,,,10000,14000
14.000 TL,120,3+1,pendik,Çarşı,Kaynarca Mah.,10000,14000
12.000 TL,120,3+1,pendik,Yenişehir,Kurtköy Mh.,10000,14000
10.000 TL,60,Stüdyo (1+0),pendik,Yenişehir,Çamlık Mh.,10000,14000
10.000 TL,150,3+1,pendik,Esenyalı,Güzelyalı Mh.,10000,14000
16.000 TL,80,2+1,pendik,Esenyalı,Esenyalı Mh.,14001,18000
18.000 TL,85,1+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
15.000 TL,75,1+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
,,,pendik,,,14001,18000
16.900 TL,80,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,14001,18000
16.000 TL,35,Stüdyo (1+0),pendik,Yenişehir,Kurtköy Mh.,14001,18000
17.500 TL,75,2+1,pendik,Çamçeşme,Çamçeşme Mh.,14001,18000
18.000 TL,75,2+1,pendik,Esenyalı,Orhangazi Mah.,14001,18000
17.000 TL,100,1+1,pendik,Çamçeşme,Çamçeşme Mh.,14001,18000
17.000 TL,130,3+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,14001,18000
18.000 TL,50,Stüdyo (1+0),pendik,Çamçeşme,Fevzi Çakmak Mh.,14001,18000
16.500 TL,75,1+1,pendik,Yayalar,Sülüntepe Mh.,14001,18000
18.000 TL,85,2+0,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
16.500 TL,80,1+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
18.000 TL,50,1+1,pendik,Çarşı,Kaynarca Mah.,14001,18000
15.000 TL,100,2+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
17.000 TL,70,1+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
18.000 TL,145,4+1,pendik,Esenyalı,Esenyalı Mh.,14001,18000
15.500 TL,85,2+1,pendik,Çamçeşme,Kavakpınar Mh.,14001,18000
22.000 TL,40,Stüdyo (1+0),pendik,Çamçeşme,Fevzi Çakmak Mh.,18001,22000
22.000 TL,85,1+1,pendik,Yayalar,Sülüntepe Mh.,18001,22000
20.000 TL,85,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
,,,pendik,,,18001,22000
20.000 TL,100,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,18001,22000
18.500 TL,75,1+1,pendik,Esenyalı,Esenyalı Mh.,18001,22000
18.500 TL,80,1+1,pendik,Çamçeşme,Çamçeşme Mh.,18001,22000
20.000 TL,100,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
21.000 TL,110,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
22.000 TL,110,3+1,pendik,Yenişehir,Yenişehir Mh.,18001,22000
,,,pendik,,,18001,22000
21.500 TL,42,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,18001,22000
22.000 TL,80,2+1,pendik,Çarşı,Kaynarca Mah.,18001,22000
21.000 TL,115,3+1,pendik,Çarşı,Kaynarca Mah.,18001,22000
21.000 TL,115,3+1,pendik,Çamçeşme,Çamçeşme Mh.,18001,22000
22.000 TL,90,1+1,pendik,Yenişehir,Kurtköy Mh.,18001,22000
20.000 TL,80,2+1,pendik,Yenişehir,Kurtköy Mh.,18001,22000
22.000 TL,65,1+1,pendik,Çamçeşme,Esenler Mah.,18001,22000
22.000 TL,45,Stüdyo (1+0),pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
19.500 TL,90,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
21.000 TL,110,3+1,pendik,Esenyalı,Orhangazi Mah.,18001,22000
21.500 TL,110,2+1,pendik,Dolayoba,Dumlupınar Mh.,18001,22000
22.000 TL,100,3+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
20.000 TL,100,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
18.500 TL,75,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
,,,pendik,,,18001,22000
20.000 TL,120,3+1,pendik,Yayalar,Sülüntepe Mh.,18001,22000
20.500 TL,130,3+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
21.000 TL,80,2+1,pendik,Esenyalı,Orhangazi Mah.,18001,22000
20.000 TL,41,Stüdyo (1+0),pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
21.000 TL,80,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
21.000 TL,80,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
18.500 TL,95,2+1,pendik,Çamçeşme,Esenler Mah.,18001,22000
20.000 TL,80,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
20.000 TL,120,3+1,pendik,Esenyalı,Esenyalı Mh.,18001,22000
19.000 TL,90,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
20.000 TL,95,2+1,pendik,Esenyalı,Orhangazi Mah.,18001,22000
20.000 TL,41,Stüdyo (1+0),pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
18.500 TL,70,1+1,pendik,Esenyalı,Esenyalı Mh.,18001,22000
21.000 TL,100,2+1,pendik,Esenyalı,Orhangazi Mah.,18001,22000
22.000 TL,90,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,18001,22000
21.750 TL,60,1+1,pendik,Yenişehir,Çamlık Mh.,18001,22000
21.000 TL,95,2+1,pendik,Esenyalı,Orhangazi Mah.,18001,22000
22.000 TL,75,2+1,pendik,Yenişehir,Yenişehir Mh.,18001,22000
22.000 TL,90,2+1,pendik,Dolayoba,Dumlupınar Mh.,18001,22000
19.500 TL,41,Stüdyo (1+0),pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
,,,pendik,,,18001,22000
18.500 TL,100,2+1,pendik,Çamçeşme,Çamçeşme Mh.,18001,22000
21.500 TL,75,2+1,pendik,Yenişehir,Yenişehir Mh.,18001,22000
18.500 TL,65,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
21.000 TL,110,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
21.000 TL,65,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
20.000 TL,140,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,18001,22000
20.500 TL,95,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,18001,22000
20.500 TL,80,2+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
22.000 TL,120,3+1,pendik,Çamçeşme,Kavakpınar Mh.,18001,22000
25.000 TL,60,1+1,pendik,Dolayoba,Dumlupınar Mh.,22001,26000
25.000 TL,80,1+1,pendik,Çarşı,Kaynarca Mah.,22001,26000
25.000 TL,100,2+1,pendik,Esenyalı,Esenyalı Mh.,22001,26000
,,,pendik,,,22001,26000
25.500 TL,50,1+1,pendik,Dolayoba,Dumlupınar Mh.,22001,26000
25.000 TL,100,2+1,pendik,Yenişehir,Kurtköy Mh.,22001,26000
26.000 TL,120,3+1,pendik,Yayalar,Sülüntepe Mh.,22001,26000
25.000 TL,105,2+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.000 TL,105,1+1,pendik,Dolayoba,Dumlupınar Mh.,22001,26000
25.000 TL,75,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,115,3+1,pendik,Çamçeşme,Esenler Mah.,22001,26000
23.000 TL,55,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
24.500 TL,95,2+1,pendik,Çamçeşme,Çamçeşme Mh.,22001,26000
22.500 TL,90,2+1,pendik,Esenyalı,Fatih Mah.,22001,26000
25.000 TL,95,3+1,pendik,Esenyalı,Güzelyalı Mh.,22001,26000
23.500 TL,65,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
24.000 TL,100,2+1,pendik,Yayalar,Sülüntepe Mh.,22001,26000
23.000 TL,53,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
22.500 TL,45,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
23.000 TL,120,3+1,pendik,Esenyalı,Fatih Mah.,22001,26000
25.000 TL,100,2+1,pendik,Çarşı,Kaynarca Mah.,22001,26000
25.000 TL,110,3+1,pendik,Çamçeşme,Çamçeşme Mh.,22001,26000
24.000 TL,95,2+1,pendik,Çarşı,Kaynarca Mah.,22001,26000
26.000 TL,120,3+1,pendik,Şeyhli,Sanayi Mah.,22001,26000
,,,pendik,,,22001,26000
24.500 TL,85,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,82,1+1,pendik,Esenyalı,Orhangazi Mah.,22001,26000
25.000 TL,69,1+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,90,2+1,pendik,Esenyalı,Fatih Mah.,22001,26000
25.000 TL,85,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
23.000 TL,85,1+1,pendik,Dolayoba,Velibaba Mah.,22001,26000
23.000 TL,40,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,80,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,110,3+1,pendik,Esenyalı,Orhangazi Mah.,22001,26000
25.000 TL,65,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
23.000 TL,110,1+1,pendik,Yenişehir,Kurtköy Mh.,22001,26000
24.000 TL,75,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,55,1+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.500 TL,85,1+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,22001,26000
24.000 TL,110,3+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.000 TL,65,1+1,pendik,Dolayoba,Velibaba Mah.,22001,26000
23.000 TL,42,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
24.500 TL,120,3+1,pendik,Şeyhli,Güllü Bağlar Mh.,22001,26000
25.000 TL,60,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
23.500 TL,44,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
,,,pendik,,,22001,26000
24.000 TL,85,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
24.000 TL,85,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
25.000 TL,70,1+1,pendik,Dolayoba,Dumlupınar Mh.,22001,26000
25.000 TL,100,3+1,pendik,Çamçeşme,Esenler Mah.,22001,26000
26.000 TL,115,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
26.000 TL,75,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,55,1+1,pendik,Yenişehir,Harmandere Mah.,22001,26000
25.000 TL,55,1+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.000 TL,43,Stüdyo (1+0),pendik,Çamçeşme,Fevzi Çakmak Mh.,22001,26000
24.000 TL,125,3+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
26.000 TL,60,1+1,pendik,Yenişehir,Çamlık Mh.,22001,26000
24.000 TL,50,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,95,2+1,pendik,Çamçeşme,Esenler Mah.,22001,26000
26.000 TL,65,1+1,pendik,Yenişehir,Kurtköy Mh.,22001,26000
25.500 TL,115,3+1,pendik,Esenyalı,Güzelyalı Mh.,22001,26000
24.000 TL,70,2+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,110,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,22001,26000
25.000 TL,50,Stüdyo (1+0),pendik,Çamçeşme,Fevzi Çakmak Mh.,22001,26000
25.000 TL,120,3+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.000 TL,85,2+1,pendik,Dolayoba,Velibaba Mah.,22001,26000
,,,pendik,,,22001,26000
24.000 TL,85,2+1,pendik,Esenyalı,Güzelyalı Mh.,22001,26000
25.000 TL,50,1+1,pendik,Yenişehir,Kurtköy Mh.,22001,26000
23.000 TL,90,2+1,pendik,Esenyalı,Esenyalı Mh.,22001,26000
26.000 TL,45,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,130,3+1,pendik,Esenyalı,Fatih Mah.,22001,26000
25.500 TL,95,2+1,pendik,Esenyalı,Esenyalı Mh.,22001,26000
26.000 TL,80,2+1,pendik,Dolayoba,Velibaba Mah.,22001,26000
24.000 TL,56,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
26.000 TL,65,1+1,pendik,Yenişehir,Kurtköy Mh.,22001,26000
26.000 TL,95,2+1,pendik,Esenyalı,Fatih Mah.,22001,26000
26.000 TL,145,4+1,pendik,Yayalar,Sülüntepe Mh.,22001,26000
26.000 TL,75,2+0,pendik,Dolayoba,Velibaba Mah.,22001,26000
25.000 TL,135,3+1,pendik,Çamçeşme,Çamçeşme Mh.,22001,26000
25.000 TL,55,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
23.000 TL,55,1+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
23.500 TL,56,1+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
23.000 TL,115,2+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.000 TL,100,3+1,pendik,Dolayoba,Dumlupınar Mh.,22001,26000
25.000 TL,110,2+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
25.500 TL,60,1+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
,,,pendik,,,22001,26000
23.000 TL,120,3+1,pendik,Dolayoba,Velibaba Mah.,22001,26000
26.000 TL,67,1+1,pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,52,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,80,1.5+1,pendik,Çarşı,Kaynarca Mah.,22001,26000
26.000 TL,90,2+1,pendik,Esenyalı,Fatih Mah.,22001,26000
23.000 TL,50,Stüdyo (1+0),pendik,Yenişehir,Çamlık Mh.,22001,26000
25.000 TL,56,Stüdyo (1+0),pendik,Yenişehir,Yenişehir Mh.,22001,26000
25.000 TL,100,2+1,pendik,Çamçeşme,Esenler Mah.,22001,26000
24.000 TL,98,2+1,pendik,Çamçeşme,Kavakpınar Mh.,22001,26000
,,,pendik,,,22001,26000
26.000 TL,90,2+1,pendik,Esenyalı,Orhangazi Mah.,22001,26000
25.000 TL,110,2+1,pendik,Dolayoba,Orta Mah.,22001,26000
25.000 TL,120,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,22001,26000
30.000 TL,110,2+1,pendik,Dolayoba,Çınardere Mh.,26001,31000
30.000 TL,116,2+1,pendik,Esenyalı,Orhangazi Mah.,26001,31000
30.000 TL,95,2+1,pendik,Çamçeşme,Esenler Mah.,26001,31000
,,,pendik,,,26001,31000
30.000 TL,65,1+1,pendik,Yenişehir,Harmandere Mah.,26001,31000
30.000 TL,80,2+1,pendik,Esenyalı,Ahmet Yesevi Mah.,26001,31000
,,,pendik,,,26001,31000
30.000 TL,90,2+1,pendik,Çamçeşme,Fevzi Çakmak Mh.,26001,31000
