district,sub_district,neighborhood,location_id,listing_count,lat,lon,geocode_strategy,is_district_center,display_name
pendik,esenyali,orhangazi,526,17,40.8624956,29.2950466,2.0,0.0,"Esenyalı Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,koyler,gocbeyli,527,1,40.8768715,29.2349672,3.0,1.0,"Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,seyhli,gullu baglar,528,20,40.9069317,29.2844986,2.0,0.0,"Şeyhli Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,seyhli,sanayi,529,2,40.9020614,29.2938092,1.0,0.0,"Sanayi Caddesi, Ramazanoğlu Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34906, Türkiye"
pendik,seyhli,seyhli,530,6,40.9049519,29.2851031,1.0,0.0,"Şeyhli, Kaynarca Caddesi, Şeyhli Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34906, Türkiye"
pendik,yayalar,merkez,531,16,40.9027998,29.267275,2.0,0.0,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,yayalar,suluntepe,532,20,40.9027998,29.267275,2.0,0.0,"Yayalar Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
pendik,yenisehir,camlik,533,36,40.926903,29.287591,1.0,0.0,"Çamlık Sitesi, Selçuklu Caddesi, Yenişehir Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye"
pendik,yenisehir,harmandere,534,39,40.929112,29.323396,1.0,0.0,"Harmandere, Ankara Caddesi, Harmandere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye"
pendik,yenisehir,kurtkoy,535,65,40.9378875,29.3290582,1.0,0.0,"Kurtköy, Kurtköy Kavşağı, Yenişehir Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye"
pendik,yenisehir,yenisehir,536,189,40.9457707,29.3087667,1.0,0.0,"Yenişehir Mesire Alanı, Yenişehir Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34912, Türkiye"
sancaktepe,samandira,abdurrahmangazi,537,75,40.9873715,29.2280614,1.0,0.0,"Abdurrahmangazi Caddesi, Samandıra, Abdurrahmangazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34887, Türkiye"
sancaktepe,samandira,akpinar,538,18,40.9853835,29.229541,2.0,0.0,"Samandıra, Abdurrahmangazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34887, Türkiye"
sancaktepe,samandira,eyup sultan,539,26,40.9853835,29.229541,2.0,0.0,"Samandıra, Abdurrahmangazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34887, Türkiye"
sancaktepe,samandira,fatih,540,32,40.965307,29.2129489,1.0,0.0,"Sancaktepe Fatih Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi, Samandıra Caddesi, Ortadağ, Fatih Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34885, Türkiye"
sancaktepe,samandira,osmangazi,541,48,40.9908875,29.224174,1.0,0.0,"Osmangazi Caddesi, Samandıra, Abdurrahmangazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34887, Türkiye"
sancaktepe,samandira,veysel karani,542,26,40.9853835,29.229541,2.0,0.0,"Samandıra, Abdurrahmangazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34887, Türkiye"
sancaktepe,sarigazi,ataturk,543,28,41.0084266,29.2041936,1.0,0.0,"Atatürk Caddesi, Sarıgazi, Sarıgazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34785, Türkiye"
sancaktepe,sarigazi,emek,544,47,41.0018878,29.2020479,1.0,0.0,"Emek Metro İnşaat Alanı (M13), Emek Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, Türkiye"
sancaktepe,sarigazi,i̇nonu,545,19,41.0100295,29.2126756,2.0,0.0,"Sarıgazi, Termal Sokağı, İnönü Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34785, Türkiye"
sancaktepe,sarigazi,kemal turkler,546,21,41.0100295,29.2126756,2.0,0.0,"Sarıgazi, Termal Sokağı, İnönü Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34785, Türkiye"
sancaktepe,sarigazi,meclis,547,39,41.0100295,29.2126756,2.0,0.0,"Sarıgazi, Termal Sokağı, İnönü Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34785, Türkiye"
sancaktepe,sarigazi,sarigazi,548,22,41.0084128,29.2138943,1.0,0.0,"Sarıgazi, Sarıgazi Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34785, Türkiye"
sancaktepe,yenidogan,hilal,549,3,41.013189,29.2416963,2.0,0.0,"Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, Türkiye"
sancaktepe,yenidogan,merve,550,11,41.0083247,29.2400459,1.0,0.0,"Merve Mahallesi, Atatürk Caddesi, Yenidoğan, Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34791, Türkiye"
sancaktepe,yenidogan,mevlana,551,26,41.013189,29.2416963,2.0,0.0,"Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, Türkiye"
sancaktepe,yenidogan,safa,552,29,41.013189,29.2416963,2.0,0.0,"Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, Türkiye"
sancaktepe,yenidogan,yenidogan,553,11,41.0140074,29.2456766,1.0,0.0,"Yenidoğan, Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, 34791, Türkiye"
sancaktepe,yenidogan,yunus emre,554,25,41.013189,29.2416963,2.0,0.0,"Yenidoğan Mahallesi, Sancaktepe, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,bahcekoy,bahcekoy kemer,555,2,41.1709383,28.9911451,1.0,0.0,"Bahçeköy Kemer Mahallesi Muhtarlığı, Valide Sultan Caddesi, Bahçeköy, Bahçeköy Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34473, Türkiye"
sariyer,bahcekoy,bahcekoy merkez,556,6,41.179861,28.992931,1.0,0.0,"Bahçeköy Merkez, Adnan Menderes Caddesi, Bahçeköy, Bahçeköy Yeni Mahalle, Sarıyer, İstanbul, Marmara Bölgesi, 34473, Türkiye"
sariyer,bahcekoy,bahcekoy yeni,557,3,41.179506,28.9918685,1.0,0.0,"Bahçeköy Yeni Camii, Bahçeköy Merkez Cami Sokağı, Bahçeköy, Bahçeköy Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34473, Türkiye"
sariyer,buyukdere,buyukdere,558,17,41.16111,29.044237,1.0,0.0,"Büyükdere, Çayırbaşı Caddesi, Büyükdere Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34453, Türkiye"
sariyer,buyukdere,cayirbasi,559,1,41.1659189,29.0324461,1.0,0.0,"Çayırbaşı Tüneli, Kocataş Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34453, Türkiye"
sariyer,buyukdere,kazim karabekir pasa,560,7,41.1602485,29.0421459,2.0,0.0,"Büyükdere Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,buyukdere,ptt evleri,561,2,41.1602485,29.0421459,2.0,0.0,"Büyükdere Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,emirgan,merkez,562,6,41.103131,29.0536894,2.0,0.0,"Emirgan Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,emirgan,resitpasa,563,19,41.103131,29.0536894,2.0,0.0,"Emirgan Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,i̇stinye,i̇stinye,564,16,41.1132509,29.0611679,1.0,0.0,"İstinye, İstinye Caddesi, İstinye Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34460, Türkiye"
sariyer,i̇stinye,pinar,565,6,41.1105921,29.0340644,1.0,0.0,"The KASE Turkey Maazası, Katar Caddesi, Pınar Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34460, Türkiye"
sariyer,i̇stinye,poligon,566,6,41.1150511,29.055486,2.0,0.0,"İstinye Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,koyler,garipce,567,1,41.2081994,29.0227278,2.0,0.0,"Sarıyer Belediyesi Köyler Hizmet Birimi, 4. Cadde, Zekeriyaköy Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,koyler,kumkoy,568,3,41.2081994,29.0227278,2.0,0.0,"Sarıyer Belediyesi Köyler Hizmet Birimi, 4. Cadde, Zekeriyaköy Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,koyler,uskumrukoy,569,8,41.2081994,29.0227278,2.0,0.0,"Sarıyer Belediyesi Köyler Hizmet Birimi, 4. Cadde, Zekeriyaköy Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,koyler,zekeriyakoy,570,53,41.2081994,29.0227278,2.0,0.0,"Sarıyer Belediyesi Köyler Hizmet Birimi, 4. Cadde, Zekeriyaköy Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,merkez,ayazaga,571,89,41.1717313,29.0518358,2.0,0.0,"Merkez, Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,merkez,huzur,572,55,41.1717313,29.0518358,2.0,0.0,"Merkez, Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,merkez,maslak,573,113,41.1717313,29.0518358,2.0,0.0,"Merkez, Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34450, Türkiye"
sariyer,rumelihisari,baltalimani,574,2,41.0925449,29.0549667,1.0,0.0,"Baltalimanı Hisar Caddesi, Baltalimanı Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34470, Türkiye"
sariyer,rumelihisari,fatih sultan mehmet,575,5,41.0912283,29.0611742,1.0,0.0,"Fatih Sultan Mehmet Köprüsü, Rumelihisarı Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,rumelihisari,rumeli hisari,576,12,41.0849171,29.0567125,1.0,0.0,"Rumeli Hisarı, Hisar Cafe & Restaurant, Rumelihisarı Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34470, Türkiye"
sariyer,sariyer,maden,577,43,41.1817996,29.0379835,1.0,0.0,"Maden Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,sariyer,sariyer merkez,578,10,41.1695338,29.0555158,1.0,0.0,"Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,sariyer,yeni,579,5,41.1897861,28.9861797,1.0,0.0,"İkinci Mahmut Bendi, Bahçeköy Merkez Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34473, Türkiye"
sariyer,tarabya,camlitepe,580,1,41.1385739,29.0530421,2.0,0.0,"Tarabya Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,tarabya,cumhuriyet,581,19,41.1401701,29.0312962,1.0,0.0,"Cumhuriyet Mahallesi, Öz Gül Sokağı, Tarabya Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34457, Türkiye"
sariyer,tarabya,darussafaka,582,8,41.1385739,29.0530421,2.0,0.0,"Tarabya Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, Türkiye"
sariyer,tarabya,ferahevler,583,22,41.137749,29.037918,1.0,0.0,"Ferahevler Yolu, Tarabya Bayırı Caddesi, Tarabya Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34457, Türkiye"
sariyer,tarabya,kirecburnu,584,21,41.148044,29.046129,1.0,0.0,"Kireçburnu, Haydar Aliyev Caddesi, Kireçburnu Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34457, Türkiye"
sariyer,tarabya,merkez,585,50,41.1399083,29.0337079,1.0,0.0,"Merkez Kort, Lale Sokağı / Sevgi Lalesi Sokağı, Tarabya Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34457, Türkiye"
sariyer,yenikoy,yenikoy,586,16,41.121543,29.070128,1.0,0.0,"Yeniköy, Yeniköy Tarabya Caddesi, Yeniköy Mahallesi, Sarıyer, İstanbul, Marmara Bölgesi, 34464, Türkiye"
sile,agva,agva merkez,587,5,,,,,
sile,koyler,ahmetli,588,6,,,,,
sile,koyler,akcakese,589,1,,,,,
sile,koyler,i̇mrendere,590,1,,,,,
sile,koyler,i̇mrenli,591,3,,,,,
sile,koyler,karacakoy,592,1,,,,,
sile,koyler,mesrutiyet,593,5,,,,,
sile,sile,balibey,594,11,,,,,
sile,sile,cavus,595,36,,,,,
sile,sile,haci kasim,596,1,,,,,
sile,sile,kumbaba,597,5,,,,,
silivri,canta,canta balaban,598,5,,,,,
silivri,canta,canta sancaktepe,599,10,,,,,
silivri,degirmenkoy,degirmenkoy fevzipasa,600,4,,,,,
silivri,degirmenkoy,degirmenkoy i̇smetpasa,601,4,,,,,
silivri,gumusyaka,gumusyaka,602,5,,,,,
silivri,koyler,seymen,603,1,,,,,
silivri,ortakoy,ortakoy,604,4,,,,,
silivri,selimpasa,selimpasa,605,32,,,,,
silivri,silivri,alibey,606,15,,,,,
silivri,silivri,alipasa,607,2,,,,,
silivri,silivri,cumhuriyet,608,7,,,,,
silivri,silivri,fatih,609,6,,,,,
silivri,silivri,mimar sinan,610,37,,,,,
silivri,silivri,piri mehmet pasa,611,11,,,,,
silivri,silivri,semizkumlar,612,4,,,,,
silivri,silivri,yeni,613,60,,,,,
sisli,19 mayis,19 mayis,614,40,41.0609562,28.9898071,1.0,0.0,"19 Mayıs Caddesi, 19 Mayıs Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, 34363, Türkiye"
sisli,bozkurt,eskisehir,615,34,41.0498994,28.984135,2.0,0.0,"Bozkurt Mahallesi, Pangaltı, Şişli, İstanbul, Marmara Bölgesi, 34373, Türkiye"
sisli,bozkurt,merkez,616,24,41.0498994,28.984135,2.0,0.0,"Bozkurt Mahallesi, Pangaltı, Şişli, İstanbul, Marmara Bölgesi, 34373, Türkiye"
sisli,cumhuriyet,merkez,617,48,41.0581981,28.9851918,1.0,0.0,"Şişli Merkez Aile Sağlığı Merkezi, 23, Oktay Cebeci Sokağı, Merkez Mahallesi, Bomonti, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye"
sisli,duatepe,merkez,618,14,41.0529954,28.9776318,1.0,0.0,"Feriköy Behram Çavuş Merkez Cami, Behram Çavuş Sokağı, Paşa, Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34379, Türkiye"
sisli,duatepe,pasa,619,33,41.0517132,28.9792936,1.0,0.0,"Mahmut Şevket Paşa Ortaokulu, Gediz Sokağı, Duatepe Mahallesi, Feriköy Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34377, Türkiye"
sisli,esentepe,merkez,620,28,41.0694554,29.0073725,1.0,0.0,"Jolly Tours - Merkez Ofis, Hikaye Sokağı, Zincirlikuyu, Esentepe Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34394, Türkiye"
sisli,ferikoy,ferikoy,621,24,41.0534776,28.9817604,1.0,0.0,"Özel Feriköy Ermeni Okulu, Çobanoğlu Sokağı, Duatepe Mahallesi, Feriköy Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34377, Türkiye"
sisli,ferikoy,yayla,622,13,41.0490846,28.9794103,2.0,0.0,"Feriköy Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34377, Türkiye"
sisli,fulya,merkez,623,57,41.066013,28.9950587,1.0,0.0,"Merkez Caddesi, Merkez Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye"
sisli,gulbahar,gulbahar,624,99,41.0733428,28.9963537,1.0,0.0,"Gülbahar Caddesi, Mecidiyeköy Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34381, Türkiye"
sisli,halide edip,halide edip adivar,625,30,41.0621583,28.9755772,1.0,0.0,"Halide Edip Adıvar Parkı, Halide Edip Adıvar Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye"
sisli,harbiye,i̇nonu,626,28,41.0452381,28.9910139,2.0,0.0,"Harbiye Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34367, Türkiye"
sisli,harbiye,merkez,627,4,41.0452381,28.9910139,2.0,0.0,"Harbiye Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34367, Türkiye"
sisli,mecidiyekoy,i̇zzet pasa,628,17,41.0700421,28.9962529,2.0,0.0,"Mecidiyeköy Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, Türkiye"
sisli,mecidiyekoy,kustepe,629,42,41.0700421,28.9962529,2.0,0.0,"Mecidiyeköy Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, Türkiye"
sisli,mecidiyekoy,mecidiyekoy,630,92,41.0668048,28.992731,1.0,0.0,"Mecidiyeköy, 1. Çevre Yolu, Mecidiyeköy Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, 34381, Türkiye"
sisli,mesrutiyet,mesrutiyet,631,42,41.0542957,28.9929665,1.0,0.0,"Meşrutiyet Hamidiye Camii, Özlem Sokağı, Meşrutiyet Mahallesi, Nişantaşı, Şişli, İstanbul, Marmara Bölgesi, 34363, Türkiye"
sisli,nisantasi,halaskargazi,632,10,41.0514835,28.9888479,1.0,0.0,"Halaskargazi Mahallesi, Nişantaşı, Şişli, İstanbul, Marmara Bölgesi, 34371, Türkiye"
sisli,okmeydani,halil rifat pasa,633,10,41.057578,28.968949,1.0,0.0,"Halil Rifat Paşa, Ertan Sokağı, Okmeydanı, Halil Rıfat Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye"
sisli,okmeydani,kaptan pasa,634,2,41.0623809,28.9699157,2.0,0.0,"Okmeydanı, Halil Rıfat Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye"
sisli,okmeydani,mahmut sevket pasa,635,9,41.0623809,28.9699157,2.0,0.0,"Okmeydanı, Halil Rıfat Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye"
sisli,sisli,ergenekon,636,17,41.0489803,28.9864057,1.0,0.0,"Ergenekon Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34373, Türkiye"
sisli,sisli,merkez,637,63,41.0634057,28.9845271,1.0,0.0,"Merkez Mahallesi, Osmanbey, Şişli, İstanbul, Marmara Bölgesi, Türkiye"
sisli,tesvikiye,tesvikiye,638,63,41.0493802,28.9942805,1.0,0.0,"Teşvikiye Camii, Ahmet Fetgeri Sokağı, Teşvikiye Mahallesi, Nişantaşı, Şişli, İstanbul, Marmara Bölgesi, 34365, Türkiye"
sultanbeyli,mehmetakif,abdurrahmangazi,639,16,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mehmetakif,fatih,640,3,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mehmetakif,hasanpasa,641,25,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mehmetakif,mehmet akif,642,28,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mimarsinan,adil,643,46,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mimarsinan,battalgazi,644,46,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,mimarsinan,mimar sinan,645,41,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,necipfazil,aksemsettin,646,13,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,necipfazil,hamidiye,647,9,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,necipfazil,necip fazil,648,21,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,necipfazil,orhangazi,649,26,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,necipfazil,yavuz selim,650,15,40.9670242,29.2671314,3.0,1.0,"Sultanbeyli, İstanbul, Marmara Bölgesi, Türkiye"
sultanbeyli,turgutreis,ahmet yesevi,651,14,40.9666377,29.2804313,2.0,0.0,"Turgutreis eczane, İbrahim Hakkı Sokağı, Turgut Reis Mahallesi, Sultanbeyli, İstanbul, Marmara Bölgesi, 34930, Türkiye"
sultanbeyli,turgutreis,mecidiye,652,10,40.9666377,29.2804313,2.0,0.0,"Turgutreis eczane, İbrahim Hakkı Sokağı, Turgut Reis Mahallesi, Sultanbeyli, İstanbul, Marmara Bölgesi, 34930, Türkiye"
sultanbeyli,turgutreis,turgut reis,653,9,40.9666377,29.2804313,2.0,0.0,"Turgutreis eczane, İbrahim Hakkı Sokağı, Turgut Reis Mahallesi, Sultanbeyli, İstanbul, Marmara Bölgesi, 34930, Türkiye"
sultangazi,cebeci,habibler,654,3,41.1209088,28.8510308,1.0,0.0,"Habibler, Kuzey Marmara Otoyolu, Cebeci Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34270, Türkiye"
sultangazi,cebeci,i̇smetpasa,655,7,41.112596,28.85767,1.0,0.0,"İsmetpaşa Mahallesi, Eski Edirne Asfaltı, Cebeci Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34270, Türkiye"
sultangazi,cebeci,merkez,656,18,41.109661,28.8661504,1.0,0.0,"Cebeci Merkez Taksi, 2542. Sokak, Cebeci Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34270, Türkiye"
sultangazi,merkez,eski habipler,657,9,41.1040592,28.8611136,2.0,0.0,"Merkez Parti İlçe Başkanlığı, Osmangazi Alt Geçidi, Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34265, Türkiye"
sultangazi,sultanciftligi,50. yil,658,13,41.1003942,28.8609026,2.0,0.0,"Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,sultanciftligi,cumhuriyet,659,2,41.1003942,28.8609026,2.0,0.0,"Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,sultanciftligi,esentepe,660,6,41.1003942,28.8609026,2.0,0.0,"Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,sultanciftligi,sultanciftligi,661,10,41.104248,28.861292,1.0,0.0,"Sultançiftliği, Osmangazi Alt Geçidi, Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34265, Türkiye"
sultangazi,sultanciftligi,ugur mumcu,662,10,41.1003942,28.8609026,2.0,0.0,"Sultançiftliği Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,zubeydehanim,75. yil,663,2,41.1043344,28.8614367,3.0,1.0,"Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,zubeydehanim,gazi,664,14,41.1043344,28.8614367,3.0,1.0,"Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,zubeydehanim,yunus emre,665,27,41.1043344,28.8614367,3.0,1.0,"Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
sultangazi,zubeydehanim,zubeyde hanim,666,13,41.1043344,28.8614367,3.0,1.0,"Sultangazi, İstanbul, Marmara Bölgesi, Türkiye"
tuzla,akfirat,tepeoren,667,2,40.924894,29.42102,1.0,0.0,"Akfırat, 4. Cadde, Akfırat, Akfırat Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34959, Türkiye"
tuzla,aydinli,aydinli,668,130,40.8682387,29.3281634,1.0,0.0,"Aydınlı, Başkomutan Caddesi, Aydınlı, Aydınlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34953, Türkiye"
tuzla,i̇cmeler,aydintepe,669,69,40.8456867,29.3000382,2.0,0.0,"İçmeler, Harmanlı Sokak, İçmeler Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34947, Türkiye"
tuzla,i̇cmeler,i̇cmeler,670,16,40.8456867,29.3000382,1.0,0.0,"İçmeler, Harmanlı Sokak, İçmeler Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34947, Türkiye"
tuzla,i̇stasyon,i̇stasyon,671,40,40.8232404,29.3158907,1.0,0.0,"İstasyon Caddesi, İstasyon, İstasyon Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34940, Türkiye"
tuzla,merkez,cami,672,11,40.8539785,29.2909271,2.0,0.0,"Denizciler Ticaret Merkez, Aydıntepe Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, Türkiye"
tuzla,mimarsinan,mimar sinan,673,33,40.837001,29.3609669,2.0,0.0,"Mimarsinan Şifa Semt Polikliniği, Hakan Sokağı, Mimar Sinan, Mimar Sinan Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34950, Türkiye"
tuzla,mimarsinan,sifa,674,20,40.837001,29.3609669,2.0,0.0,"Mimarsinan Şifa Semt Polikliniği, Hakan Sokağı, Mimar Sinan, Mimar Sinan Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34950, Türkiye"
tuzla,orhanli,fatih,675,6,40.9118638,29.3422206,1.0,0.0,"Fatih Başaran Caddesi, Orhanlı, Orhanlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34956, Türkiye"
tuzla,orhanli,mescit,676,13,40.894413,29.35526,1.0,0.0,"Mescit Mahallesi Muhtarlığı, Demokrasi Caddesi, Orhanlı, Orhanlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34956, Türkiye"
tuzla,orhanli,orhanli,677,1,40.8941812,29.3569093,1.0,0.0,"Orhanlı, Orhanlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34956, Türkiye"
tuzla,orhanli,orta,678,6,40.8941812,29.3569093,2.0,0.0,"Orhanlı, Orhanlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34956, Türkiye"
tuzla,postane,merkez,679,26,40.8156645,29.2788253,1.0,0.0,"Tuzla Özel Eğitim Merkez Komutanlığı, Postane Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34940, Türkiye"
tuzla,tersaneler,evliya celebi,680,24,40.8475776,29.2938104,2.0,0.0,"Tersaneler, Güzin Sk., Aydıntepe Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34947, Türkiye"
tuzla,tersaneler,yayla,681,45,40.8475776,29.2938104,2.0,0.0,"Tersaneler, Güzin Sk., Aydıntepe Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34947, Türkiye"
umraniye,asagidudullu,adem yavuz,682,5,41.0256362,29.0963049,3.0,1.0,"Ümraniye, İstanbul, Marmara Bölgesi, Türkiye"
umraniye,asagidudullu,asagi dudullu,683,22,41.0256362,29.0963049,3.0,1.0,"Ümraniye, İstanbul, Marmara Bölgesi, Türkiye"
